user_id,active_days,avg_daily_behavior,last_active_time,behavior_span_days,activity_level
91979514,22,19.68,2025-12-16 09:00:00,28.04,Medium
91991062,16,14.56,2025-12-18 23:00:00,30.33,Low
92002669,4,5.75,2025-12-15 21:00:00,26.38,Low
92004075,5,61.6,2025-12-17 16:00:00,9.08,Medium
92010623,30,56.57,2025-12-18 22:00:00,29.33,Medium
92018191,14,21.93,2025-12-18 13:00:00,30.04,Medium
92020173,21,30.62,2025-12-18 15:00:00,28.12,Medium
92020710,17,48.76,2025-12-18 22:00:00,29.54,Medium
92028970,21,34.1,2025-12-16 20:00:00,26.92,Medium
92062782,6,9.0,2025-12-16 12:00:00,16.12,Low
92067434,1,36.0,2025-11-29 11:00:00,0.0,Low
92096438,17,41.47,2025-12-18 13:00:00,30.0,Medium
92098413,26,43.96,2025-12-18 14:00:00,30.33,Medium
92129979,25,43.2,2025-12-18 15:00:00,30.12,Medium
92130636,28,36.14,2025-12-16 14:00:00,27.71,Medium
92139213,14,12.79,2025-12-14 10:00:00,25.96,Low
92147065,1,27.0,2025-11-21 16:00:00,0.0,Low
92147618,26,43.77,2025-12-18 18:00:00,29.25,Medium
92156910,24,33.08,2025-12-18 23:00:00,30.46,Medium
92174499,29,25.24,2025-12-18 23:00:00,30.17,Medium
92220826,14,10.71,2025-12-14 16:00:00,26.17,Low
92221962,11,30.09,2025-12-18 09:00:00,29.58,Medium
92241160,23,38.39,2025-12-18 22:00:00,30.08,Medium
92243806,31,82.35,2025-12-18 16:00:00,30.58,High
92251217,24,45.25,2025-12-18 21:00:00,28.0,Medium
92271824,19,27.53,2025-12-18 15:00:00,28.71,Medium
92280073,22,37.0,2025-12-18 21:00:00,29.33,Medium
92317179,9,21.56,2025-12-12 20:00:00,17.17,Low
92318081,28,30.93,2025-12-18 23:00:00,30.54,Medium
92332710,5,18.2,2025-12-14 16:00:00,23.96,Low
92341465,30,78.8,2025-12-18 23:00:00,30.04,High
92348123,9,26.33,2025-12-14 10:00:00,24.79,Low
92362479,2,5.0,2025-12-07 23:00:00,13.0,Low
92386613,9,17.56,2025-12-18 00:00:00,27.04,Low
92395241,23,4.39,2025-12-18 07:00:00,29.0,Low
92397827,22,19.05,2025-12-17 07:00:00,26.83,Medium
92401471,5,13.8,2025-12-12 23:00:00,22.12,Low
92402983,16,34.25,2025-12-11 09:00:00,21.96,Medium
92454730,29,58.45,2025-12-18 22:00:00,30.46,Medium
92502609,15,46.53,2025-12-16 16:00:00,28.38,Medium
92545351,4,72.5,2025-12-18 14:00:00,2.88,Medium
92548514,31,41.9,2025-12-18 22:00:00,30.5,Medium
92550603,28,33.71,2025-12-18 01:00:00,30.0,Medium
92583255,18,29.0,2025-12-14 23:00:00,26.17,Medium
92600747,24,31.54,2025-12-18 20:00:00,27.92,Medium
92614762,12,9.58,2025-12-16 21:00:00,27.25,Low
92628131,17,22.29,2025-12-09 14:00:00,21.17,Medium
92645331,27,49.96,2025-12-18 23:00:00,30.38,Medium
92651729,18,28.17,2025-12-18 21:00:00,29.33,Medium
92658315,16,26.94,2025-12-18 01:00:00,28.12,Medium
92658788,13,16.62,2025-12-18 20:00:00,30.0,Low
92663754,24,58.54,2025-12-18 17:00:00,30.33,Medium
92681347,16,75.38,2025-12-18 22:00:00,28.92,Medium
92698575,3,16.0,2025-12-18 13:00:00,5.17,Low
92706593,29,244.66,2025-12-18 23:00:00,30.29,High
92718956,7,30.71,2025-12-13 11:00:00,15.54,Low
92726270,7,12.86,2025-12-18 17:00:00,29.12,Low
92746744,20,29.35,2025-12-18 23:00:00,30.62,Medium
92747771,12,30.0,2025-12-18 19:00:00,30.17,Medium
92749595,2,11.5,2025-12-17 10:00:00,12.58,Low
92767100,19,7.16,2025-12-18 15:00:00,28.88,Low
92780565,13,58.85,2025-12-18 17:00:00,23.92,Medium
92792849,30,84.97,2025-12-18 22:00:00,30.58,High
92795144,7,62.86,2025-12-16 22:00:00,8.54,Medium
92796025,13,65.62,2025-12-15 08:00:00,20.79,Medium
92812860,23,40.0,2025-12-16 00:00:00,27.38,Medium
92822194,28,67.93,2025-12-18 21:00:00,30.46,High
92843559,13,13.92,2025-12-18 13:00:00,29.67,Low
92848895,19,41.26,2025-12-12 20:00:00,23.0,Medium
92871619,7,12.29,2025-12-16 16:00:00,19.0,Low
92892459,28,93.5,2025-12-18 23:00:00,30.62,High
92928708,29,202.28,2025-12-18 23:00:00,30.42,High
92949931,25,34.08,2025-12-18 23:00:00,30.54,Medium
92954093,31,120.1,2025-12-18 22:00:00,30.42,High
92973030,30,50.83,2025-12-18 23:00:00,30.96,Medium
92976389,6,132.67,2025-12-18 10:00:00,4.83,Medium
92984080,28,33.86,2025-12-18 23:00:00,30.08,Medium
92999201,28,27.82,2025-12-18 20:00:00,30.42,Medium
93007379,17,75.71,2025-12-16 21:00:00,26.08,Medium
93021294,21,31.57,2025-12-18 09:00:00,27.67,Medium
93025063,9,27.78,2025-12-14 23:00:00,26.29,Low
93050081,25,49.2,2025-12-18 18:00:00,30.17,Medium
93059253,8,22.0,2025-12-18 02:00:00,12.79,Low
93080101,31,99.58,2025-12-18 20:00:00,30.83,High
93088083,23,20.65,2025-12-16 20:00:00,28.04,Medium
93111704,9,137.44,2025-12-18 22:00:00,30.17,Medium
93127487,10,24.4,2025-12-18 13:00:00,30.04,Low
93133160,13,9.46,2025-12-18 11:00:00,25.67,Low
93159609,30,67.47,2025-12-18 18:00:00,30.38,High
93207382,26,50.85,2025-12-18 21:00:00,30.25,Medium
93221058,26,75.5,2025-12-18 13:00:00,28.79,High
93223961,28,93.14,2025-12-18 22:00:00,30.12,High
93232203,31,107.45,2025-12-18 20:00:00,30.08,High
93232888,28,109.0,2025-12-18 23:00:00,30.62,High
93234575,20,7.15,2025-12-18 18:00:00,30.0,Low
93246537,26,73.08,2025-12-18 20:00:00,29.46,High
93262868,30,48.1,2025-12-18 23:00:00,30.54,Medium
93281824,19,81.42,2025-12-18 23:00:00,20.42,Medium
93284287,19,38.89,2025-12-18 23:00:00,29.08,Medium
93289334,27,20.11,2025-12-17 19:00:00,29.54,Medium
93311801,25,61.96,2025-12-17 23:00:00,29.96,Medium
93314915,21,12.95,2025-12-17 22:00:00,29.42,Medium
93340122,15,15.53,2025-12-15 13:00:00,26.92,Low
93349361,16,35.75,2025-12-17 12:00:00,27.17,Medium
93357727,14,28.64,2025-12-17 19:00:00,25.25,Medium
93383888,26,53.88,2025-12-18 22:00:00,30.38,Medium
93389385,23,121.57,2025-12-17 04:00:00,29.12,High
93417326,15,18.33,2025-12-18 18:00:00,29.83,Medium
93422967,11,21.09,2025-12-18 13:00:00,30.54,Low
93428377,25,53.76,2025-12-18 02:00:00,28.92,Medium
93441452,20,32.0,2025-12-18 21:00:00,30.5,Medium
93444311,13,33.15,2025-12-18 11:00:00,22.88,Medium
93456477,27,31.56,2025-12-18 23:00:00,30.08,Medium
93461805,18,29.28,2025-12-16 23:00:00,28.25,Medium
93463168,13,30.15,2025-12-18 21:00:00,28.04,Medium
93471096,25,41.92,2025-12-17 15:00:00,28.75,Medium
93477570,10,5.8,2025-12-18 17:00:00,29.92,Low
93479181,27,209.74,2025-12-18 21:00:00,30.33,High
93492827,1,10.0,2025-11-19 23:00:00,0.0,Low
93509038,20,25.3,2025-12-18 23:00:00,30.12,Medium
93600553,20,22.6,2025-12-18 23:00:00,27.08,Medium
93639504,24,36.75,2025-12-18 18:00:00,27.17,Medium
93670699,17,17.24,2025-12-18 21:00:00,30.04,Medium
93675262,31,110.71,2025-12-18 19:00:00,30.21,High
93687523,31,131.1,2025-12-18 21:00:00,30.54,High
93702639,24,48.88,2025-12-18 21:00:00,30.54,Medium
93704320,31,49.84,2025-12-18 22:00:00,30.92,Medium
93745270,20,55.9,2025-12-18 22:00:00,24.33,Medium
93755017,14,8.36,2025-12-18 23:00:00,29.33,Low
93774837,18,31.67,2025-12-16 12:00:00,28.25,Medium
93784494,28,83.25,2025-12-18 11:00:00,30.08,High
93786359,2,16.5,2025-12-10 23:00:00,1.04,Low
93791092,29,47.93,2025-12-18 21:00:00,30.38,Medium
93791234,26,43.04,2025-12-18 22:00:00,30.92,Medium
93795297,31,106.52,2025-12-18 21:00:00,30.54,High
93809784,16,30.94,2025-12-18 10:00:00,28.5,Medium
93812622,6,5.67,2025-12-14 21:00:00,13.25,Low
93834577,15,47.93,2025-12-18 23:00:00,29.25,Medium
93842000,30,142.9,2025-12-18 21:00:00,30.58,High
93850991,30,36.4,2025-12-18 23:00:00,30.46,Medium
93860264,30,38.93,2025-12-18 22:00:00,30.62,Medium
93867217,12,15.67,2025-12-16 15:00:00,27.67,Low
93888171,5,30.8,2025-12-18 14:00:00,28.08,Low
93890776,21,11.95,2025-12-18 11:00:00,29.92,Low
93893366,30,19.27,2025-12-18 21:00:00,30.46,Medium
93897008,29,65.79,2025-12-18 22:00:00,29.29,High
93940120,21,14.52,2025-12-17 14:00:00,28.79,Medium
93945524,11,20.55,2025-12-18 18:00:00,30.33,Low
93946162,16,18.19,2025-12-18 06:00:00,28.33,Medium
93967494,22,26.68,2025-12-18 22:00:00,30.92,Medium
93970634,30,125.1,2025-12-18 19:00:00,30.25,High
93998185,16,31.81,2025-12-16 14:00:00,27.08,Medium
94003310,8,30.12,2025-12-03 22:00:00,10.96,Low
94003742,20,15.05,2025-12-17 20:00:00,29.83,Medium
94044468,29,46.0,2025-12-18 11:00:00,29.88,Medium
94047716,30,23.7,2025-12-18 21:00:00,30.38,Medium
94057453,2,28.5,2025-12-08 01:00:00,0.17,Low
94059439,5,10.4,2025-12-18 16:00:00,30.04,Low
94084258,22,17.32,2025-12-18 20:00:00,29.12,Medium
94096435,30,30.4,2025-12-18 20:00:00,30.04,Medium
94106376,12,67.08,2025-12-18 23:00:00,28.12,Medium
94126018,21,9.48,2025-12-18 13:00:00,30.17,Low
94139294,19,16.79,2025-12-18 06:00:00,29.42,Medium
94140496,6,23.33,2025-12-08 16:00:00,13.83,Low
94148058,20,57.8,2025-12-18 19:00:00,30.79,Medium
94209509,18,83.33,2025-12-18 19:00:00,23.46,Medium
94224118,18,21.5,2025-12-18 21:00:00,30.17,Medium
94241607,17,28.76,2025-12-18 09:00:00,29.75,Medium
94257737,13,56.62,2025-12-16 21:00:00,24.46,Medium
94267358,25,44.0,2025-12-18 17:00:00,30.29,Medium
94273242,24,41.08,2025-12-17 21:00:00,28.0,Medium
94287521,18,80.33,2025-12-16 18:00:00,28.42,Medium
94290427,15,19.8,2025-12-18 13:00:00,25.75,Medium
94308406,31,65.52,2025-12-18 05:00:00,29.71,High
94329829,30,133.7,2025-12-18 22:00:00,30.54,High
94334641,12,58.75,2025-12-17 04:00:00,24.12,Medium
94335711,22,35.05,2025-12-18 12:00:00,30.5,Medium
94380011,17,36.94,2025-12-18 12:00:00,22.5,Medium
94421413,14,77.64,2025-12-15 22:00:00,27.17,Medium
94428036,31,101.81,2025-12-18 21:00:00,30.88,High
94432660,16,37.19,2025-12-18 15:00:00,22.04,Medium
94479833,7,32.43,2025-12-18 09:00:00,11.46,Low
94480146,31,67.48,2025-12-18 00:00:00,30.0,High
94489517,10,20.5,2025-12-18 14:00:00,15.17,Low
94514932,28,169.25,2025-12-18 23:00:00,30.54,High
94542574,11,19.64,2025-12-13 17:00:00,23.21,Low
94580090,30,78.97,2025-12-18 12:00:00,30.5,High
94616165,20,32.75,2025-12-18 14:00:00,26.12,Medium
94616722,29,62.59,2025-12-18 20:00:00,30.58,Medium
94637132,30,86.03,2025-12-18 13:00:00,30.04,High
94645713,29,125.55,2025-12-18 19:00:00,30.54,High
94654581,29,54.79,2025-12-18 23:00:00,30.12,Medium
94696104,25,41.6,2025-12-18 21:00:00,29.46,Medium
94710567,28,53.64,2025-12-17 15:00:00,29.29,Medium
94723090,20,29.7,2025-12-18 21:00:00,30.33,Medium
94755503,15,13.4,2025-12-16 18:00:00,27.25,Low
94761124,19,38.21,2025-12-18 16:00:00,30.21,Medium
94767766,7,38.71,2025-12-02 20:00:00,14.17,Medium
94781428,6,46.33,2025-12-14 21:00:00,21.21,Medium
94795739,23,36.26,2025-12-18 22:00:00,26.29,Medium
94827522,12,23.08,2025-12-16 21:00:00,25.96,Medium
94828459,13,6.69,2025-12-18 15:00:00,27.75,Low
94832743,5,15.0,2025-12-15 20:00:00,22.21,Low
94864441,20,30.6,2025-12-18 01:00:00,29.71,Medium
94874137,14,22.86,2025-12-16 21:00:00,28.08,Medium
94883791,14,16.43,2025-12-18 21:00:00,28.96,Low
94883880,24,43.46,2025-12-18 18:00:00,28.46,Medium
94917798,28,103.46,2025-12-18 19:00:00,30.42,High
94943213,29,45.0,2025-12-18 23:00:00,30.96,Medium
94991675,1,33.0,2025-12-15 22:00:00,0.08,Low
94992306,28,128.93,2025-12-18 00:00:00,29.58,High
95002467,24,49.25,2025-12-18 11:00:00,30.0,Medium
95011439,23,29.17,2025-12-18 16:00:00,30.38,Medium
95014110,17,12.59,2025-12-17 15:00:00,28.17,Low
95039926,24,16.71,2025-12-18 20:00:00,30.54,Medium
95055106,25,20.16,2025-12-17 22:00:00,29.71,Medium
95055358,4,17.25,2025-12-14 19:00:00,18.92,Low
95057565,11,29.09,2025-12-16 22:00:00,19.33,Medium
95064712,20,62.15,2025-12-18 23:00:00,28.42,Medium
95067968,13,10.31,2025-12-12 07:00:00,23.38,Low
95069106,17,25.29,2025-12-18 09:00:00,29.71,Medium
95088933,30,119.5,2025-12-18 19:00:00,30.5,High
95112222,26,58.27,2025-12-18 00:00:00,29.46,Medium
95118455,31,175.52,2025-12-18 23:00:00,30.96,High
95126179,23,34.26,2025-12-17 15:00:00,28.29,Medium
95161544,22,17.77,2025-12-18 19:00:00,30.75,Medium
95194818,18,54.67,2025-12-18 22:00:00,28.38,Medium
95198382,18,32.83,2025-12-18 23:00:00,30.71,Medium
95204063,18,24.0,2025-12-18 07:00:00,29.75,Medium
95221400,30,47.8,2025-12-18 23:00:00,30.58,Medium
95237027,31,143.68,2025-12-18 20:00:00,30.58,High
95237482,19,30.74,2025-12-18 23:00:00,29.42,Medium
95244708,22,105.86,2025-12-18 09:00:00,29.96,High
95247029,3,127.67,2025-12-18 12:00:00,6.5,Medium
95253222,27,47.52,2025-12-18 18:00:00,30.33,Medium
95254205,31,112.58,2025-12-18 21:00:00,30.42,High
95269877,26,41.54,2025-12-18 20:00:00,30.25,Medium
95272651,15,25.4,2025-12-17 15:00:00,26.0,Medium
95278276,10,21.0,2025-12-18 08:00:00,29.46,Low
95290487,25,36.32,2025-12-18 23:00:00,30.38,Medium
95293046,15,14.73,2025-12-11 10:00:00,22.58,Low
95301715,22,138.91,2025-12-18 17:00:00,25.96,High
95302160,9,42.22,2025-12-11 12:00:00,23.12,Medium
95302244,6,18.0,2025-12-09 09:00:00,15.62,Low
95339766,23,46.0,2025-12-17 18:00:00,27.21,Medium
95348615,30,60.43,2025-12-18 17:00:00,29.92,Medium
95350481,22,42.18,2025-12-17 17:00:00,28.96,Medium
95359183,12,8.75,2025-12-18 11:00:00,21.71,Low
95386873,18,29.78,2025-12-11 22:00:00,23.5,Medium
95395131,28,138.25,2025-12-18 17:00:00,30.42,High
95399425,2,12.5,2025-12-16 18:00:00,24.33,Low
95407138,23,37.35,2025-12-16 01:00:00,26.17,Medium
95448497,14,15.29,2025-12-13 22:00:00,25.0,Low
95471305,30,111.23,2025-12-18 20:00:00,29.96,High
95518676,27,52.89,2025-12-18 17:00:00,30.29,Medium
95520482,20,95.1,2025-12-18 21:00:00,23.12,High
95528086,31,235.26,2025-12-18 23:00:00,30.67,High
95530909,10,23.2,2025-12-18 08:00:00,29.42,Low
95533953,27,10.48,2025-12-18 22:00:00,29.5,Medium
95535997,21,23.62,2025-12-16 21:00:00,28.5,Medium
95544540,2,17.0,2025-12-10 10:00:00,0.58,Low
95548781,12,16.75,2025-12-17 13:00:00,24.04,Low
95565960,8,52.38,2025-12-18 12:00:00,12.12,Medium
95607230,5,9.4,2025-11-29 06:00:00,10.04,Low
95607772,22,31.45,2025-12-17 17:00:00,28.21,Medium
95645602,27,78.22,2025-12-18 16:00:00,30.17,High
95647655,22,30.5,2025-12-18 12:00:00,30.17,Medium
95665574,21,24.14,2025-12-17 22:00:00,27.5,Medium
95687290,14,48.64,2025-12-18 22:00:00,13.12,Medium
95706559,7,13.0,2025-12-18 19:00:00,28.25,Low
95720451,30,52.5,2025-12-18 23:00:00,30.67,Medium
95721550,17,66.47,2025-12-18 22:00:00,26.29,Medium
95725967,9,45.78,2025-12-13 19:00:00,24.88,Medium
95755909,25,69.44,2025-12-18 21:00:00,29.88,Medium
95839581,29,52.21,2025-12-18 22:00:00,30.12,Medium
95847735,18,25.67,2025-12-17 14:00:00,28.33,Medium
95869367,16,48.62,2025-12-16 17:00:00,28.08,Medium
95885873,30,148.17,2025-12-18 19:00:00,30.79,High
95898771,31,64.84,2025-12-18 23:00:00,30.67,High
95907635,19,58.84,2025-12-18 20:00:00,30.5,Medium
95937118,9,15.78,2025-12-16 18:00:00,28.17,Low
95948031,20,19.75,2025-12-18 14:00:00,24.79,Medium
95989506,18,24.89,2025-12-18 22:00:00,27.46,Medium
95992025,21,14.0,2025-12-18 22:00:00,30.83,Medium
95996140,13,73.38,2025-12-16 19:00:00,26.04,Medium
96042414,25,65.04,2025-12-16 18:00:00,27.42,Medium
96042606,27,87.44,2025-12-18 13:00:00,30.21,High
96050373,28,58.61,2025-12-18 22:00:00,30.58,Medium
96052795,14,36.07,2025-12-18 12:00:00,29.08,Medium
96074973,20,13.55,2025-12-16 10:00:00,27.12,Medium
96074992,8,15.88,2025-12-18 19:00:00,29.21,Low
96079462,22,21.77,2025-12-18 20:00:00,30.17,Medium
96089433,16,33.19,2025-12-16 22:00:00,28.42,Medium
96135412,15,10.8,2025-12-17 22:00:00,25.96,Low
96156613,7,5.29,2025-12-14 07:00:00,24.83,Low
96168102,17,15.59,2025-12-18 13:00:00,26.88,Medium
96168958,24,20.92,2025-12-16 10:00:00,28.08,Medium
96169296,24,23.58,2025-12-17 23:00:00,29.96,Medium
96171399,26,28.54,2025-12-17 16:00:00,29.21,Medium
96183219,25,29.24,2025-12-17 00:00:00,28.58,Medium
96184377,2,23.5,2025-12-09 21:00:00,1.29,Low
96187787,25,50.04,2025-12-18 20:00:00,30.12,Medium
96219418,29,92.66,2025-12-18 22:00:00,30.29,High
96229323,22,64.45,2025-12-18 11:00:00,28.58,Medium
96234838,30,39.6,2025-12-18 18:00:00,30.08,Medium
96238328,14,57.07,2025-12-18 12:00:00,30.12,Medium
96242076,20,16.25,2025-12-17 18:00:00,28.33,Medium
96254870,25,55.92,2025-12-18 16:00:00,29.92,Medium
96293030,3,2.33,2025-12-05 11:00:00,5.5,Low
96307825,7,45.0,2025-12-18 16:00:00,26.38,Medium
96310581,24,26.58,2025-12-18 12:00:00,30.17,Medium
96317471,29,82.1,2025-12-17 21:00:00,29.33,High
96332918,8,11.0,2025-12-18 09:00:00,28.75,Low
96337789,17,14.59,2025-12-13 00:00:00,24.33,Low
96343297,26,33.73,2025-12-18 21:00:00,29.04,Medium
96352312,26,108.5,2025-12-18 21:00:00,30.33,High
96356617,17,67.59,2025-12-18 17:00:00,29.17,Medium
96384170,21,20.19,2025-12-18 21:00:00,29.71,Medium
96389962,19,76.21,2025-12-18 23:00:00,27.33,Medium
96408898,3,19.0,2025-11-26 21:00:00,4.58,Low
96412786,30,74.23,2025-12-18 22:00:00,30.92,High
96454863,17,14.88,2025-12-18 14:00:00,30.12,Medium
96454874,9,8.33,2025-12-16 21:00:00,25.42,Low
96495511,21,43.48,2025-12-16 22:00:00,28.92,Medium
96497399,20,45.6,2025-12-16 22:00:00,28.58,Medium
96504901,28,89.18,2025-12-18 22:00:00,28.58,High
96507797,27,19.52,2025-12-18 13:00:00,30.17,Medium
96509906,30,57.47,2025-12-18 05:00:00,29.83,Medium
96524285,11,4.27,2025-12-17 15:00:00,29.21,Low
96524948,29,36.07,2025-12-18 20:00:00,29.88,Medium
96545886,23,79.35,2025-12-18 23:00:00,29.54,Medium
96571906,24,33.92,2025-12-18 22:00:00,30.29,Medium
96581322,18,17.72,2025-12-17 21:00:00,28.25,Medium
96583102,30,146.37,2025-12-18 23:00:00,30.96,High
96590134,4,12.25,2025-11-28 20:00:00,10.0,Low
96610296,11,41.64,2025-12-12 21:00:00,22.33,Medium
96631076,25,17.04,2025-12-18 21:00:00,27.0,Medium
96636051,24,18.12,2025-12-18 20:00:00,30.04,Medium
96639792,19,36.68,2025-12-18 18:00:00,23.46,Medium
96646002,31,56.45,2025-12-18 09:00:00,30.21,Medium
96720314,31,105.16,2025-12-18 22:00:00,30.92,High
96723364,25,33.36,2025-12-18 21:00:00,30.29,Medium
96771520,14,32.14,2025-12-11 15:00:00,23.04,Medium
96778762,31,43.68,2025-12-18 23:00:00,30.58,Medium
96786739,11,36.73,2025-12-16 22:00:00,26.79,Medium
96789054,31,100.19,2025-12-18 21:00:00,30.21,High
96789058,27,76.3,2025-12-18 22:00:00,30.25,High
96790667,10,16.9,2025-12-17 00:00:00,26.46,Low
96818946,15,27.47,2025-12-18 09:00:00,25.42,Medium
96822596,19,22.53,2025-12-17 20:00:00,29.42,Medium
96838576,25,97.96,2025-12-17 18:00:00,28.96,High
96843841,31,107.26,2025-12-18 23:00:00,30.92,High
96859287,30,34.5,2025-12-17 14:00:00,29.29,Medium
96865786,27,135.19,2025-12-18 18:00:00,30.12,High
96872131,30,30.33,2025-12-18 20:00:00,30.54,Medium
96872650,7,19.29,2025-12-17 14:00:00,21.75,Low
96889712,23,38.87,2025-12-18 08:00:00,28.54,Medium
96892229,19,39.47,2025-12-18 11:00:00,26.17,Medium
96892957,24,30.67,2025-12-15 17:00:00,27.25,Medium
96894415,21,27.33,2025-12-15 08:00:00,25.29,Medium
96900675,9,15.0,2025-12-07 20:00:00,18.88,Low
96936392,30,43.1,2025-12-18 22:00:00,30.5,Medium
96962284,10,17.2,2025-12-03 15:00:00,14.08,Low
96985981,14,24.5,2025-12-18 21:00:00,30.42,Medium
97019627,25,92.16,2025-12-18 23:00:00,30.96,High
97045271,29,25.41,2025-12-18 21:00:00,30.58,Medium
97067484,30,73.1,2025-12-18 20:00:00,30.83,High
97073377,28,306.93,2025-12-18 21:00:00,27.0,High
97089469,15,56.2,2025-12-17 21:00:00,28.0,Medium
97092878,26,93.77,2025-12-17 22:00:00,28.21,High
97097323,9,19.67,2025-12-13 16:00:00,23.96,Low
97122756,31,82.61,2025-12-18 22:00:00,30.62,High
97126088,30,59.2,2025-12-18 23:00:00,30.58,Medium
97130073,27,60.63,2025-12-18 18:00:00,30.21,Medium
97132998,8,4.5,2025-12-14 02:00:00,25.5,Low
97146302,16,16.12,2025-12-18 14:00:00,30.58,Medium
97154652,10,22.5,2025-12-16 19:00:00,27.5,Low
97156558,30,43.87,2025-12-18 21:00:00,30.17,Medium
97162031,18,25.33,2025-12-14 19:00:00,26.42,Medium
97169173,20,56.35,2025-12-18 22:00:00,29.04,Medium
97173907,15,23.87,2025-12-14 12:00:00,26.08,Medium
97175671,31,128.42,2025-12-18 22:00:00,30.58,High
97176571,14,27.5,2025-12-18 21:00:00,30.88,Medium
97181356,31,99.03,2025-12-18 20:00:00,30.62,High
97217634,27,53.74,2025-12-18 22:00:00,29.38,Medium
97221179,28,80.0,2025-12-18 17:00:00,30.0,High
97226125,12,66.92,2025-12-17 00:00:00,28.38,Medium
97232555,26,13.81,2025-12-18 13:00:00,29.54,Medium
97248042,18,19.61,2025-12-16 19:00:00,28.33,Medium
97255009,21,90.57,2025-12-18 23:00:00,20.96,High
97265174,4,11.5,2025-12-15 12:00:00,14.12,Low
97272650,23,13.83,2025-12-18 13:00:00,30.17,Medium
97291358,31,48.55,2025-12-18 22:00:00,30.62,Medium
97293816,25,74.16,2025-12-18 14:00:00,30.21,Medium
97297923,8,46.38,2025-12-18 20:00:00,28.04,Medium
97318772,11,17.82,2025-12-17 10:00:00,27.62,Low
97327115,22,63.32,2025-12-18 09:00:00,29.58,Medium
97331850,31,57.74,2025-12-18 19:00:00,30.5,Medium
97335118,19,27.84,2025-12-17 22:00:00,28.29,Medium
97354034,22,80.73,2025-12-18 11:00:00,30.46,Medium
97357434,29,65.28,2025-12-18 19:00:00,29.92,High
97358177,19,17.95,2025-12-18 18:00:00,26.12,Medium
97369087,28,88.61,2025-12-18 18:00:00,30.38,High
97384092,21,29.86,2025-12-18 17:00:00,26.29,Medium
97389266,31,167.13,2025-12-18 21:00:00,30.83,High
97390150,31,108.0,2025-12-18 23:00:00,30.17,High
97409607,19,19.63,2025-12-18 19:00:00,29.46,Medium
97425189,24,62.17,2025-12-18 18:00:00,30.25,Medium
97426338,25,31.28,2025-12-18 15:00:00,30.08,Medium
97427779,23,82.43,2025-12-18 20:00:00,28.79,High
97428494,20,56.3,2025-12-18 13:00:00,30.04,Medium
97436550,13,38.62,2025-12-18 18:00:00,23.25,Medium
97451733,6,6.67,2025-11-30 22:00:00,8.42,Low
97457481,28,43.93,2025-12-18 20:00:00,30.33,Medium
97464808,30,254.9,2025-12-18 23:00:00,30.58,High
97479577,20,28.85,2025-12-18 18:00:00,30.12,Medium
97485804,28,35.07,2025-12-18 23:00:00,30.54,Medium
97512117,13,34.85,2025-12-18 21:00:00,25.54,Medium
97553714,22,34.09,2025-12-18 17:00:00,29.29,Medium
97589149,23,19.39,2025-12-18 22:00:00,28.67,Medium
97595347,31,106.35,2025-12-18 21:00:00,30.46,High
97595922,26,34.65,2025-12-18 21:00:00,30.33,Medium
97600962,15,39.53,2025-12-17 12:00:00,27.58,Medium
97615128,17,20.35,2025-12-15 14:00:00,27.58,Medium
97661157,17,22.65,2025-12-14 12:00:00,25.54,Medium
97666716,29,50.79,2025-12-18 18:00:00,29.96,Medium
97675473,8,18.75,2025-12-16 21:00:00,26.29,Low
97693604,10,57.9,2025-12-18 14:00:00,16.88,Medium
97701698,23,22.65,2025-12-18 23:00:00,30.62,Medium
97726136,28,24.14,2025-12-18 11:00:00,30.04,Medium
97729365,27,30.11,2025-12-18 23:00:00,30.08,Medium
97730927,28,115.0,2025-12-18 22:00:00,29.21,High
