user_id,recent_5_actions,avg_recent_5_interval_min,pv_to_fav_count,pv_to_cart_count,pv_to_buy_count,has_behavior_chain
72148706,pv|pv|pv|pv|pv,0.0,42,76,23,1
72166476,pv|pv|pv|pv|pv,2430.0,0,0,0,0
72167112,pv|pv|pv|pv|pv,0.0,12,53,34,1
72181751,pv|pv|pv|pv|cart,0.0,0,3,4,0
72184942,pv|pv|pv|pv|pv,0.0,57,5,5,1
72214388,pv|pv|pv|pv|pv,0.0,12,3,3,0
72234327,pv|pv|pv|pv|pv,0.0,0,2,1,0
72241985,pv|pv|pv|pv|pv,360.0,0,1,1,0
72251098,pv|pv|pv|pv|pv,795.0,0,14,10,1
72253831,pv|pv|pv|pv|pv,15.0,0,2,0,0
72256073,pv|pv|pv|pv|pv,0.0,1,2,2,0
72288359,pv|pv|pv|pv|pv,0.0,2,129,27,1
72295163,pv|pv|pv|pv|pv,0.0,81,24,6,0
72306639,pv|pv|pv|pv|pv,0.0,0,73,39,1
72335968,pv|pv|pv|pv|pv,90.0,7,0,2,1
72358271,pv|pv|pv|pv|pv,210.0,55,20,24,1
72371406,pv|pv|pv|pv|pv,0.0,0,6,7,0
72375246,pv|pv|pv|pv|pv,105.0,0,12,5,0
72375683,pv|pv|pv|pv|pv,0.0,6,5,0,0
72384905,pv|pv|pv|pv|pv,0.0,1,42,13,0
72391099,pv|pv|pv|pv|pv,0.0,9,2,11,0
72391765,pv|pv|pv|fav|pv,0.0,36,6,14,1
72419143,pv|fav|pv|pv|pv,45.0,198,46,4,0
72436782,pv|pv|pv|pv|pv,0.0,1,89,11,0
72442904,pv|pv|pv|pv|pv,105.0,0,53,7,1
72480854,pv|pv|pv|pv|pv,165.0,0,0,0,0
72510586,pv|pv|pv|pv|pv,165.0,0,0,0,0
72512616,cart|pv|pv|pv|pv,0.0,0,9,5,1
72515822,pv|pv|pv|pv|pv,180.0,0,3,6,0
72526488,pv|pv|pv|pv|pv,0.0,0,4,3,0
72527976,pv,0.0,0,0,0,0
72543852,pv|pv|pv|pv|pv,0.0,0,4,1,0
72552037,pv|pv|pv|pv|pv,0.0,0,13,14,0
72591312,fav|pv|pv|pv|pv,0.0,9,0,3,0
72605828,pv|pv|fav|pv|pv,0.0,62,4,7,1
72607632,pv|pv|pv|pv|pv,0.0,13,0,2,0
72611369,pv|pv|pv|pv|pv,150.0,6,10,5,0
72632718,pv|pv|pv|pv|pv,0.0,108,1,4,0
72633796,pv|pv|pv|pv|pv,15.0,0,54,14,1
72638271,pv|pv|pv|pv|pv,60.0,35,34,12,0
72651215,pv|pv|pv|pv|pv,0.0,23,86,31,1
72656044,pv|pv|pv|pv|pv,15.0,3,0,4,0
72659380,pv|pv|pv|pv|buy,15.0,0,0,2,0
72703245,fav|pv|pv|pv|fav,0.0,94,68,14,1
72736504,pv|pv|pv|pv|pv,15.0,0,1,0,0
72749623,pv|pv|pv|pv|pv,0.0,17,8,19,0
72753099,pv|pv|pv|pv|pv,0.0,1,0,0,0
72753801,pv|pv|pv|pv|pv,0.0,1,9,1,0
72767439,pv|pv|pv|pv|pv,0.0,3,0,2,0
72775671,pv|pv|pv|pv|pv,0.0,3,18,8,1
72777949,pv|pv|pv|pv|pv,0.0,2,4,6,0
72782938,pv|pv|pv|pv|pv,0.0,1,2,0,0
72789014,pv|pv|pv|pv|pv,0.0,0,0,4,0
72791026,pv|pv|pv|pv|pv,345.0,0,20,12,0
72802864,pv|pv|pv|pv|pv,480.0,21,15,3,1
72813283,pv|pv|pv|pv|pv,0.0,8,1,6,1
72820368,pv|fav|pv|pv|cart,0.0,23,81,9,1
72834081,pv|pv|pv|pv|pv,0.0,11,37,7,1
72875200,pv|pv|pv|pv|pv,0.0,2,4,1,0
72884077,pv|pv|pv|pv|pv,4215.0,13,1,15,1
72890914,pv|pv|pv|pv|pv,0.0,0,4,1,0
72928045,fav|pv|pv|pv|pv,0.0,24,2,6,0
72990071,pv|pv|pv|pv|pv,0.0,26,27,13,1
73024133,pv|pv|pv|pv|pv,0.0,1,63,9,1
73031965,pv|pv|pv|pv|pv,0.0,0,1,1,0
73034210,pv|pv|pv|pv|pv,0.0,58,0,8,1
73042603,pv|pv|pv|pv|pv,0.0,9,18,11,1
73049202,pv|pv|pv|pv|pv,0.0,3,14,13,1
73050317,pv|pv|pv|pv|pv,15.0,0,0,5,0
73065478,pv|pv|pv|pv|pv,0.0,2,70,16,1
73066957,pv|pv|pv|pv|pv,405.0,0,5,0,0
73071844,pv|pv|pv|pv|pv,30.0,26,3,2,1
73104510,pv|pv|cart|pv|pv,15.0,0,4,1,0
73110586,buy|pv|pv|pv|pv,15.0,1,4,4,0
73125482,pv|pv|pv|pv|pv,0.0,6,9,4,0
73135493,pv|pv|pv|pv|pv,0.0,15,16,15,1
73136013,pv|pv|pv|pv|pv,0.0,1,3,0,0
73136730,pv|pv|pv|pv|pv,0.0,0,8,0,0
73136910,pv|pv|pv|pv|pv,0.0,26,30,37,1
73138544,pv|pv|pv|pv|pv,0.0,8,98,7,0
73183735,pv|pv|pv|pv|pv,0.0,0,1,1,1
73196588,pv|pv|pv|pv|pv,0.0,0,0,0,0
73197087,pv|pv|cart|pv|pv,315.0,1,7,0,1
73202533,buy|pv|pv|pv|pv,0.0,0,2,16,0
73218701,pv|pv|pv|pv|pv,0.0,0,98,23,1
73232978,pv|pv|pv|pv|pv,405.0,1,117,4,1
73234758,pv|pv|pv|pv|pv,0.0,4,18,0,1
73241517,pv|pv|pv|pv|pv,0.0,0,15,7,1
73245647,pv|pv|pv|pv|pv,1515.0,1,18,3,0
73275893,pv|pv|pv|pv|pv,0.0,0,10,2,1
73278658,pv|pv|pv|pv|pv,0.0,4,12,9,1
73288489,pv|pv|pv|pv|pv,0.0,3,6,5,0
73303243,pv|pv|pv|pv|pv,1665.0,10,6,8,1
73349802,pv|pv|pv|pv|pv,30.0,78,2,7,1
73407945,pv|pv|pv|pv|pv,0.0,1,24,25,1
73414621,pv|pv|pv|pv|pv,150.0,0,1,2,0
73416552,pv|pv|pv|pv|pv,1035.0,3,2,2,0
73422588,pv|pv|pv|pv|pv,0.0,0,1,3,0
73424303,pv|pv|pv|pv|pv,0.0,0,114,16,1
73428459,pv|pv|pv|pv|pv,0.0,0,0,7,0
73455580,pv|pv|pv|pv|pv,0.0,43,35,22,0
73462715,pv|pv|pv|pv|pv,0.0,71,47,31,1
73491319,pv|cart|pv|pv|pv,0.0,2,60,4,0
73491371,pv|pv|pv|pv|pv,0.0,0,2,1,1
73494272,pv|pv|pv|pv|pv,0.0,5,0,0,0
73525659,pv|pv|pv|pv|pv,15.0,4,4,7,0
73525853,pv|pv|pv|pv|pv,0.0,1,26,6,0
73527596,buy|pv|pv|pv|pv,0.0,0,0,3,0
73547790,pv|pv|pv|pv|pv,15.0,0,0,1,0
73574022,pv|pv|pv|pv|pv,0.0,13,59,8,1
73577977,pv|pv|pv|pv|pv,0.0,0,0,3,0
73617910,pv|pv|pv|pv|pv,0.0,0,4,1,0
73626973,pv|pv|pv|pv|pv,1455.0,13,1,0,0
73632654,pv|pv|pv|pv|pv,0.0,2,123,6,1
73663591,pv|pv|pv|pv|pv,600.0,0,0,3,0
73676533,pv|pv|pv|pv|pv,270.0,1,6,5,1
73729603,pv|pv|pv|pv|pv,750.0,1,24,0,0
73730336,pv|pv|pv|pv|pv,0.0,5,52,18,0
73746330,pv|pv|pv|pv|pv,0.0,0,18,11,1
73753883,buy|pv|pv|pv|pv,75.0,0,4,0,1
73758282,pv|pv|pv|pv|pv,0.0,1,14,13,1
73778775,pv|pv|pv|pv|pv,0.0,0,0,0,0
73798342,pv|pv|pv|pv|pv,0.0,153,6,9,0
73809667,pv|pv|pv|pv|pv,300.0,0,1,1,0
73851874,buy|pv|pv|pv|pv,45.0,0,11,9,1
73854016,buy|pv|pv|pv|pv,15.0,0,15,11,0
73855909,pv|pv|pv|pv|pv,0.0,1,4,5,0
73859889,pv|pv|pv|cart|pv,60.0,13,12,20,1
73864921,pv|pv|pv|pv|pv,45.0,1,7,3,0
73870155,pv|pv|pv|pv|pv,0.0,102,11,0,0
73881418,buy|pv|buy|pv|cart,0.0,2,20,10,1
73884777,pv|pv|pv|pv|pv,330.0,0,1,4,0
73918597,pv|pv|pv|pv|pv,15.0,21,153,22,1
73940945,pv|pv|pv|pv|pv,3615.0,0,0,0,0
73966521,cart|pv|pv|cart|pv,45.0,0,18,5,0
74012467,pv|cart|pv|pv|pv,0.0,52,26,10,1
74028981,pv|pv|pv|pv|pv,0.0,0,36,11,1
74049444,pv|pv|pv|pv|pv,0.0,41,25,4,0
74056865,pv|pv|pv|buy|pv,135.0,36,10,14,1
74056904,pv|pv|pv|buy|pv,0.0,0,9,7,1
74067634,pv|pv|pv|pv|pv,0.0,10,73,22,1
74077719,pv|pv|pv|pv|pv,0.0,9,16,12,1
74080846,pv|pv|pv|pv|pv,0.0,14,6,1,1
74086245,pv|pv|pv|pv|cart,90.0,0,19,5,0
74086991,pv|pv|pv|pv|pv,0.0,74,99,21,1
74136138,pv|pv|pv|pv|pv,300.0,0,12,3,1
74140634,pv|pv|pv|pv|pv,0.0,2,12,7,0
74142122,pv|pv|fav|pv|pv,1680.0,1,5,0,1
74148418,pv|pv|pv|pv|pv,0.0,1,6,4,0
74155886,pv|pv|pv|pv|pv,0.0,0,1,2,0
74163297,pv|pv|pv|pv|pv,0.0,146,31,37,1
74192645,pv|pv|pv|pv|pv,0.0,0,33,2,1
74193816,pv|pv|pv|pv|pv,0.0,17,10,6,1
74218761,pv|pv|pv|cart|pv,0.0,0,11,1,1
74224190,pv|pv|pv|pv|pv,180.0,0,24,3,0
74226240,pv|pv|pv|pv|pv,0.0,49,0,7,0
74228493,pv|cart|pv|pv|pv,0.0,0,2,0,0
74232355,pv|pv|pv|pv|pv,0.0,99,15,5,1
74242982,pv|pv|pv|pv|pv,0.0,3,2,4,0
74248390,pv|pv|pv|pv|pv,0.0,0,0,1,0
74266044,pv|pv|pv|pv|pv,2475.0,0,1,6,0
74269202,pv|fav|pv|pv|pv,0.0,12,9,3,1
74270354,pv|pv|pv|pv|pv,0.0,9,0,5,0
74285031,pv|pv|cart|pv|pv,0.0,12,85,25,1
74288102,pv|pv|pv|pv|pv,90.0,0,0,0,0
74312496,pv|pv|pv|pv|pv,210.0,38,7,18,1
74314315,pv|pv|pv|pv|pv,0.0,110,79,34,1
74335212,pv|pv|pv|pv|pv,60.0,1,4,1,0
74335554,pv|pv|pv|pv|pv,0.0,1,14,0,0
74339956,pv|pv|pv|pv|pv,45.0,66,44,11,1
74343579,pv|pv|pv|pv|pv,495.0,0,0,0,0
74373659,pv|pv|pv|pv|pv,0.0,2,24,4,1
74405788,pv|pv|pv|pv|pv,0.0,0,21,2,0
74418729,pv|cart|pv|pv|pv,0.0,2,80,16,1
74436775,pv|cart|cart|pv|pv,0.0,0,19,1,0
74452601,pv|pv|pv|pv|pv,0.0,0,0,0,0
74492481,pv|pv|pv|pv|pv,0.0,2,8,6,0
74507077,pv|pv|pv|pv|pv,165.0,1,3,4,0
74534491,pv|pv|pv|pv|pv,0.0,7,22,15,1
74552997,pv|pv|pv|pv|pv,0.0,58,54,12,0
74554840,pv|buy|buy|pv|pv,1215.0,3,16,7,1
74561683,pv|pv|pv|pv|pv,0.0,0,6,4,0
74572285,pv|pv|pv|pv|pv,1410.0,0,5,5,0
74577535,pv|pv|pv|buy|pv,0.0,19,37,7,1
74578437,pv|pv|pv|pv|pv,0.0,0,41,11,1
74593955,pv|pv|pv|pv|pv,0.0,19,50,18,1
74624581,pv|pv|pv|pv|pv,0.0,0,0,4,0
74629216,pv|pv|pv|pv|pv,75.0,0,1,9,0
74645093,pv|pv|pv|pv|pv,0.0,24,70,11,1
74648625,pv|pv|pv|pv|pv,0.0,0,3,6,0
74656762,pv|pv|pv|pv|pv,0.0,0,14,6,0
74666201,pv|cart|pv|cart|pv,0.0,0,2,0,0
74675979,pv|pv|pv|cart|pv,0.0,0,1,0,0
74694804,pv|pv|pv|pv|cart,0.0,43,87,5,1
74717191,pv|pv|pv|pv|pv,495.0,1,1,0,0
74750292,pv|pv|pv|pv|pv,0.0,49,150,14,1
74752035,pv|pv|pv|pv|pv,0.0,90,2,4,1
74775553,pv|pv|pv|pv|buy,210.0,0,9,6,0
74775623,pv|pv|pv|pv|pv,0.0,1,57,4,0
74777654,pv|pv|pv|fav|pv,45.0,1,0,0,0
74781533,pv|pv|pv|pv|pv,2715.0,1,0,2,0
74786519,pv|pv|pv|pv|pv,690.0,0,0,0,0
74820346,pv|pv|pv|pv|pv,30.0,1,11,2,0
74856244,pv|buy|pv|pv|pv,45.0,30,17,16,1
74873040,pv|pv|pv|pv|pv,1170.0,0,60,4,0
74875775,pv|pv|pv|pv|pv,0.0,0,10,0,0
74889564,pv|pv|pv|pv|buy,1440.0,0,0,1,0
74890051,pv|pv|pv|pv|pv,0.0,0,1,1,0
74920230,pv|pv|pv|pv|pv,0.0,0,0,3,0
74920552,pv|pv|buy|pv|pv,120.0,0,20,24,1
74921795,pv|pv|pv|pv|pv,345.0,0,6,2,0
74923526,pv|pv|pv|pv|pv,0.0,0,0,5,0
74926183,pv|pv|pv|pv|pv,0.0,1,1,0,0
74927354,pv|pv|pv|pv|pv,0.0,19,1,0,0
74947645,pv|pv|pv|pv|pv,0.0,0,20,0,0
74952849,pv|pv|pv|buy|pv,1470.0,357,6,6,1
74970676,pv|pv|pv|pv|pv,0.0,8,52,6,0
75022392,pv|pv|pv|pv|pv,0.0,0,21,9,1
75026568,pv|pv|pv|pv|pv,0.0,49,6,1,1
75032548,pv|pv|pv|pv|pv,15.0,2,18,21,1
75051872,pv|pv|pv|buy|pv,15.0,5,0,7,0
75057559,pv|pv|pv|pv|pv,30.0,4,2,3,0
75070176,pv|pv|pv|pv|pv,0.0,0,13,3,0
75100167,pv|pv|pv|fav|pv,0.0,146,0,7,0
75131016,pv|pv|pv|pv|pv,0.0,1,17,3,0
75149023,pv|pv|pv|pv|pv,45.0,2,26,11,1
75160982,pv|pv|pv|pv|pv,105.0,0,5,5,1
75162717,pv|pv|pv|pv|pv,345.0,1,15,11,1
75167088,pv|pv|pv|pv|pv,0.0,0,1,4,0
75170299,pv|pv|pv|pv|pv,0.0,0,0,0,0
75180624,pv|pv|pv|pv|pv,0.0,1,1,1,0
75184801,pv|fav|pv|pv|pv,15.0,0,0,1,0
75187413,pv|pv|pv|pv|pv,0.0,1,34,6,1
75195687,pv|pv|pv|pv|pv,0.0,0,0,1,0
75209170,pv|pv|pv|pv|pv,0.0,5,4,5,0
75225256,pv|pv|pv|pv|pv,0.0,0,144,6,1
75225777,pv|pv|pv|pv|pv,0.0,0,1,0,0
75251738,pv|pv|pv|pv|pv,0.0,0,330,17,1
75287920,pv|pv|pv|pv|pv,0.0,1,40,7,0
75288002,pv|pv|pv|pv|pv,0.0,16,10,4,1
75292590,pv|pv|pv|pv|pv,0.0,268,5,8,1
75301293,pv|pv|cart|pv|pv,0.0,74,33,8,1
75301433,pv|pv|pv|pv|pv,0.0,3,17,10,0
75321622,pv|pv|pv|cart|pv,0.0,3,150,14,1
75321867,pv|pv|pv|pv|fav,0.0,191,4,14,0
75326382,pv|pv|pv|pv|pv,15.0,0,38,7,1
75332266,pv|pv|pv|pv|pv,1410.0,0,4,4,1
75350465,pv|pv|pv|pv|pv,0.0,4,0,0,0
75370152,pv|pv|pv|pv|pv,0.0,4,0,0,0
75371091,pv|pv|pv|pv|pv,0.0,0,18,9,1
75377193,pv|pv|pv|pv|buy,75.0,31,9,9,1
75393724,pv|pv|pv|pv|pv,1380.0,2,0,4,0
75394275,pv|pv|pv|pv|buy,0.0,0,8,2,0
75404041,pv|pv|pv|pv|pv,15.0,10,3,1,0
75419895,pv|pv|pv|pv|pv,75.0,0,4,0,0
75428179,pv|pv|pv|pv|pv,0.0,0,0,0,0
75439923,pv|pv|pv|pv|pv,0.0,1,17,1,1
75441631,pv|pv|pv|pv|pv,0.0,0,6,7,1
75500533,pv|pv|pv|pv|pv,0.0,4,135,47,1
75510785,pv|pv|pv|pv|pv,0.0,0,75,5,0
75533954,pv|pv|pv|pv|pv,0.0,17,1,12,0
75547524,pv|pv|pv|pv|pv,0.0,4,11,13,1
75548296,pv|pv|pv|pv|pv,15.0,3,0,3,1
75586844,pv|pv|pv|pv|pv,585.0,0,2,3,1
75623420,pv|pv|pv|pv|pv,0.0,0,0,0,0
75631135,pv|pv|pv|pv|pv,0.0,0,4,1,0
75632937,pv|pv|pv|fav|pv,0.0,12,4,11,1
75665818,fav|pv|pv|pv|pv,105.0,31,1,0,1
75699486,pv|pv|pv|pv|pv,2340.0,0,0,0,0
75702827,pv|pv|fav|pv|pv,0.0,19,4,9,1
75712090,pv|pv|pv|pv|pv,0.0,0,1,2,0
75722191,pv|pv|pv|pv|pv,0.0,13,8,4,0
75749135,pv|pv|pv|pv|pv,0.0,0,53,6,1
75819271,cart|pv|pv|pv|pv,0.0,0,116,9,1
75821100,pv|pv|pv|pv|pv,0.0,45,131,15,0
75844368,pv|pv|pv|pv|pv,165.0,2,0,0,0
75845612,pv|pv|pv|pv|pv,15.0,0,14,5,0
75874204,pv|pv|pv|pv|pv,390.0,34,0,2,1
75878438,pv|pv|pv|pv|pv,0.0,7,1,0,0
75881126,pv|pv|pv|pv|pv,60.0,0,7,4,0
75888387,pv|pv|pv|fav|pv,0.0,71,7,15,1
75892415,pv|pv|pv|pv|pv,1965.0,0,0,0,0
75904905,pv|buy|pv|pv|pv,0.0,8,26,8,0
75916920,pv|pv|pv|cart|pv,0.0,91,50,12,1
75927204,pv|buy|pv|pv|pv,15.0,1,1,4,0
75945861,pv|pv|pv|pv|pv,360.0,1,2,10,0
75971112,pv|pv|pv|pv|cart,75.0,2,1,1,0
75976369,pv|pv|pv|pv|pv,0.0,0,12,2,1
75978611,pv|pv|pv|pv|pv,0.0,3,14,3,0
75981766,pv|pv|pv|pv|pv,15.0,4,24,6,1
75986489,pv|pv|pv|pv|pv,0.0,2,11,5,1
76003936,pv|pv|pv|pv|pv,0.0,0,56,16,0
76014275,pv|pv|pv|pv|pv,0.0,0,7,11,0
76038007,pv|pv|pv|pv|pv,0.0,2,3,0,0
76049101,pv|pv|pv|buy|pv,0.0,0,9,5,1
76054159,pv|pv|pv|pv|pv,0.0,0,0,1,0
76055683,pv|pv|pv|pv|pv,0.0,0,0,3,0
76057733,pv|pv|pv|pv|pv,0.0,1,0,0,0
76073975,pv|pv|pv|pv|pv,15.0,54,34,19,1
76080602,pv|pv|pv|pv|pv,0.0,0,0,0,0
76085459,cart|pv|cart|cart|pv,0.0,1,20,1,0
76090844,pv|pv|pv|pv|cart,0.0,0,59,5,0
76121487,pv|pv|pv|pv|pv,90.0,0,12,12,0
76143991,cart|pv|fav|pv|fav,0.0,55,95,23,1
76146995,pv|pv|pv|pv|pv,0.0,0,9,6,0
76181117,pv|pv|pv|pv|pv,0.0,0,7,2,0
76202623,pv|cart|pv|pv|pv,405.0,4,6,0,1
76204767,pv|pv|pv|pv|pv,0.0,2,8,1,0
76212088,pv|pv|pv|pv|pv,0.0,5,0,5,0
76228001,pv|pv|pv|pv|pv,0.0,2,26,5,1
76252012,pv|pv|pv|pv|pv,0.0,31,10,9,1
76253363,pv|pv|fav|pv|pv,0.0,304,0,0,0
76253881,pv|pv|pv|pv|pv,0.0,2,48,7,1
76269329,pv|pv|pv|pv|pv,90.0,1,11,2,0
76271403,pv|pv|pv|pv|pv,0.0,57,22,9,1
76292653,pv|pv|pv|pv|pv,0.0,53,45,9,1
76297222,pv|pv|pv|pv|pv,690.0,0,0,0,0
76314785,pv|pv|pv|pv|pv,0.0,168,5,19,1
76352172,pv|pv|pv|pv|pv,15.0,1,48,18,1
76359356,pv|pv|pv|pv|pv,0.0,0,0,2,0
76388923,pv|pv|pv|pv|pv,15.0,0,0,0,0
76398803,pv|pv|pv|pv|cart,0.0,2,27,9,1
76520076,pv|pv|pv|pv|pv,0.0,3,0,2,1
76550636,pv|pv|pv|pv|pv,0.0,0,3,1,1
76558003,pv|pv|pv|pv|pv,1035.0,0,14,2,0
76568368,pv|pv|pv|pv|pv,0.0,2,68,16,0
76599103,pv|pv|pv|pv|pv,30.0,0,22,11,1
76602764,pv|pv|pv|pv|pv,0.0,0,0,0,0
76604277,pv|pv|pv|pv|pv,0.0,0,23,17,1
76606093,pv|pv|pv|pv|pv,0.0,29,1,12,0
76608645,pv|pv|pv|pv|buy,0.0,2,0,3,0
76626935,pv|pv|pv|pv|pv,0.0,0,6,5,0
76627657,pv|pv|pv|pv|pv,0.0,0,6,3,0
76639598,pv|pv|pv|pv|pv,0.0,0,25,1,0
76658341,pv|pv|pv|pv|pv,0.0,0,62,5,1
76679100,pv|pv|pv|pv|pv,7185.0,0,0,0,0
76689348,pv|pv|pv|pv|pv,30.0,0,2,1,0
76707547,pv|pv|pv|pv|pv,15.0,20,44,11,1
76722375,pv|pv|pv|pv|pv,360.0,0,0,2,0
76732078,pv|pv|pv|pv|pv,240.0,4,139,14,1
76740501,pv|pv|pv|pv|pv,0.0,15,2,7,0
76755997,pv|pv|pv|pv|pv,0.0,5,0,7,0
76758868,pv|pv|pv|pv|pv,1830.0,0,0,1,0
76777269,cart|pv|pv|pv|pv,285.0,0,12,5,0
76780582,pv|pv|pv|pv|pv,0.0,13,0,0,0
76784040,pv|pv|pv|pv|pv,705.0,3,4,4,0
76786143,pv|pv|buy|pv|pv,0.0,25,16,9,1
76845781,pv|pv|pv|pv|pv,210.0,3,39,6,0
76865333,pv|pv|pv|pv|pv,1800.0,2,1,6,0
76879190,pv|pv|buy|pv|cart,0.0,23,18,13,1
76885686,pv|pv|buy|pv|pv,405.0,1,24,1,0
76887456,pv|pv|pv|pv|pv,90.0,39,1,2,0
76896505,pv|pv|pv|pv|pv,135.0,35,0,1,0
76910457,pv|pv|pv|pv|pv,840.0,0,23,10,1
76917566,pv|pv|pv|pv|pv,705.0,1,2,1,0
76930958,pv|pv|pv|pv|pv,0.0,0,92,9,1
76937095,pv|pv|pv|pv|pv,45.0,21,7,26,1
76939979,pv|pv|pv|pv|pv,1320.0,7,0,1,0
76940638,pv|pv|pv|pv|pv,0.0,0,1,0,0
76955385,pv|pv|pv|pv|pv,0.0,0,3,2,1
76955668,pv|pv|pv|pv|pv,0.0,0,3,1,1
76985951,pv|pv|pv|pv|pv,615.0,0,5,5,1
76995126,fav|pv|pv|pv|pv,135.0,44,50,9,0
76995710,pv|pv|pv|pv|pv,0.0,0,2,2,1
77020029,pv|pv|pv|pv|pv,315.0,0,1,0,0
77020117,pv|pv|pv|pv|pv,0.0,0,8,9,0
77031104,pv|pv|pv|pv|pv,0.0,0,11,1,0
77032998,pv|pv|pv|pv|pv,375.0,0,21,13,0
77044248,pv|pv|pv|pv|pv,0.0,1,2,3,0
77055357,pv|pv|pv|fav|pv,0.0,290,0,3,0
77055538,pv|pv|pv|pv|pv,195.0,3,50,27,1
77067135,cart|pv|pv|pv|pv,15.0,0,2,1,0
77072530,pv|pv|pv|pv|pv,0.0,1,7,3,0
77084854,pv|pv|buy|pv|pv,1140.0,0,0,1,0
77119566,pv|fav|pv|pv|pv,0.0,65,3,10,0
77119953,pv|pv|pv|pv|pv,60.0,4,6,3,0
77121207,pv|pv|pv|pv|pv,0.0,0,2,0,0
77128465,pv|pv|pv|pv|pv,0.0,0,11,9,1
77128530,pv|pv|pv|pv|pv,15.0,0,2,2,0
77130692,pv|pv|pv|pv|cart,0.0,4,3,4,1
77134757,pv|pv|pv|pv|pv,285.0,0,15,2,0
77139316,pv|pv|pv|pv|fav,0.0,213,30,27,1
77142272,pv|pv|pv|pv|pv,300.0,5,43,7,1
77150532,pv|pv|pv|pv|pv,0.0,1,115,42,1
77163935,pv|pv|pv|pv|pv,150.0,93,13,7,0
77204533,pv|pv|pv|pv|pv,0.0,0,0,0,0
77212709,pv|pv|pv|pv|pv,255.0,0,2,2,0
77237799,pv|pv|pv|pv|pv,120.0,12,1,6,0
77252588,cart|pv|pv|pv|pv,30.0,0,27,14,0
77254417,pv|pv|pv|pv|pv,0.0,1,2,0,0
77258315,buy|pv|pv|pv|pv,0.0,40,11,3,0
77260277,pv|pv|pv|pv|pv,0.0,0,1,5,1
77275752,pv|pv|buy|pv|pv,945.0,14,1,7,0
77294719,pv|pv|pv|pv|pv,0.0,0,2,0,0
77306409,pv|pv|pv|pv|pv,0.0,19,213,42,1
77310910,pv|pv|pv|pv|pv,75.0,1,0,2,0
77320837,pv|pv|pv|pv|pv,0.0,3,73,16,1
77324134,pv|pv|pv|pv|pv,0.0,1,51,27,1
77339861,pv|pv|pv|pv|pv,0.0,30,879,60,1
77362976,pv|pv|pv|pv|pv,975.0,0,25,6,0
77374787,fav|pv|pv|pv|pv,0.0,630,41,60,1
77392405,pv|fav|pv|pv|pv,255.0,1,0,0,0
77403305,pv|pv|pv|pv|pv,0.0,1,24,7,1
77432011,pv|pv|pv|pv|pv,0.0,0,33,8,1
77443046,pv|pv|pv|pv|pv,0.0,177,20,48,1
77455082,pv|pv|pv|pv|pv,30.0,21,6,6,0
77455354,pv|pv|pv|pv|pv,15.0,0,21,19,0
77496714,pv|pv|pv|pv|pv,0.0,0,25,20,0
77500052,pv|pv|pv|pv|pv,300.0,4,0,8,0
77503143,pv|pv|pv|pv|pv,0.0,0,5,4,0
77514819,pv|pv|pv|pv|pv,0.0,1,15,9,0
77522552,pv|pv|pv|pv|pv,0.0,22,31,12,1
77524894,pv|pv|pv|pv|pv,0.0,47,23,8,1
77528409,pv|pv|pv|pv|pv,0.0,1,39,6,1
77528436,pv|fav|pv|pv|pv,0.0,49,25,1,0
77561428,pv|pv|cart|pv|pv,0.0,0,6,2,0
77563495,pv|pv|pv|pv|pv,15.0,0,0,2,0
77587823,pv|pv|pv|pv|pv,0.0,59,5,0,0
77591948,pv|pv|pv|buy|pv,15.0,0,0,5,0
77630573,pv|pv|pv|pv|pv,0.0,0,45,1,0
77661755,pv|pv|buy|pv|pv,0.0,40,9,10,1
77683512,pv|pv|pv|pv|pv,0.0,59,14,10,1
77743407,pv|pv|pv|cart|pv,0.0,0,54,8,1
77757645,pv|pv|pv|pv|pv,0.0,0,0,2,0
77787471,pv|pv|pv|pv|pv,2445.0,0,1,1,0
77797798,pv|pv|pv|pv|pv,0.0,0,5,7,0
77801990,pv|pv|pv|pv|pv,0.0,10,1,11,0
77802678,pv|buy|pv|pv|pv,555.0,4,15,7,1
77813021,pv|pv|pv|pv|pv,0.0,13,2,9,1
77815658,pv|pv|pv|pv|pv,15.0,0,1,1,0
77822835,pv|pv|pv|pv|pv,1605.0,4,1,0,0
77840706,pv|pv|pv|pv|pv,0.0,0,1,3,0
77844326,pv|pv|pv|pv|pv,0.0,0,4,0,0
77845023,pv|pv|pv|pv|pv,660.0,3,2,1,0
77868658,fav|pv|pv|pv|pv,0.0,219,20,16,1
77881862,pv|pv|pv|pv|pv,0.0,13,62,16,1
77886379,pv|pv|pv|pv|pv,0.0,0,1,0,0
77904805,pv|pv|pv|pv|pv,0.0,2,0,0,0
77938710,pv|pv|pv|pv|pv,165.0,2,0,0,0
77945945,pv|pv|pv|pv|pv,105.0,16,1,7,0
77957775,pv|pv|pv|pv|pv,0.0,0,3,10,1
77963009,pv|pv|pv|pv|pv,0.0,1,0,1,0
77965060,pv|pv|pv|pv|pv,0.0,0,117,9,1
78044909,pv|pv|pv|pv|pv,0.0,93,21,16,1
78045043,pv|pv|pv|pv|pv,15.0,0,2,8,0
78068981,pv|pv|pv|pv|pv,0.0,23,29,5,1
78074373,pv|pv|pv|fav|pv,0.0,123,21,5,1
78111998,pv|pv|pv|pv|pv,0.0,1,1,2,0
78127630,pv|pv|pv|pv|pv,0.0,0,5,3,0
